Coupling virtual watersheds with ecosystem services assessment: a 21st century platform to support river research and management,"The demand for freshwater is projected to increase worldwide over the coming decades, resulting in severe water stress and threats to riverine biodiversity, ecosystem functioning, and services. A major societal challenge is to determine where environmental changes will have the greatest impacts on riverine ecosystem services and where resilience can be incorporated into adaptive resource planning. Both water managers and scientists need new integrative tools to guide them toward the best solutions that meet the demands of a growing human population but also ensure riverine biodiversity and ecosystem integrity. Resource planners and scientists could better address a growing set of riverine management and risk mitigation issues by (1) using a 'virtual watersheds' approach based on improved digital river networks and better connections to terrestrial systems, (2) integrating virtual watersheds with ecosystem services technology (ARtificial Intelligence for Ecosystem Services: ARIES), and (3) incorporating the role of riverine biotic interactions in shaping ecological responses. This integrative platform can support both interdisciplinary scientific analyses of pressing societal issues and effective dissemination of findings across river research and management communities. It should also provide new integrative tools to identify the best solutions and trade-offs to ensure the conservation of riverine biodiversity and ecosystem services. (C) 2015 Wiley Periodicals, Inc."
"Managed aquifer recharge as a key element in Sonora River basin management, Mexico","Arid regions frequently have competing demands for scarce water mainly for urban supply and irrigation. This paper presents a decision support system (DSS) as an instrument to find the optimal scheme for management of water resources from multiple supplies using managed aquifer recharge (MAR). The DSS capabilities are demonstrated through its application to the Sonora River basin. The watershed is located in Northern Mexico and has a wide variety of agricultural zones and many small towns along the river. The most important urban center is the city of Hermosillo with a concentrated water demand for urban and industrial uses. The DSS includes the hydrological modeling of the entire system, stream flow in rivers, the groundwater-flow model including MAR, and the characterization of the water quality from various sources. The result from this study establishes that it will be difficult to satisfy the increasing demand for water using the current supply-and-demand-allocation schemes. Alternative sources are thus needed to mitigate the future difference between supply and demand. The MAR with treated wastewater represents an option that could sustain development of urban water supply and irrigation within this basin. It is concluded that the best strategy (least groundwater-storage depletion) is to restrict irrigation and allocate all the effluent from the wastewater treatment plant (WWTP) to recharge the aquifer through infiltration lagoons. However, if there is not a limitation to irrigation, urban demand increases at 1.7% per year and without artificial recharge, the aquifers will be depleted in 25 years. Alternatively, if the WWTP effluent is shared between agriculture and MAR, it is possible to allow irrigation of 2,800 ha with small groundwater depletion. The DDS also allows for studying the potential improvements in water quality and resilience to global climate change. © 2014 American Society of Civil Engineers."
AIDR: Artificial intelligence for disaster response,"We present AIDR (Artificial Intelligence for Disaster Response), a platform designed to perform automatic classification of crisis-related microblog communications. AIDR enables humans and machines to work together to apply human intelligence to large-scale data at high speed. The objective of AIDR is to classify messages that people post during disasters into a set of user-defined categories of information (e.g., ""needs"", ""damage"", etc.) For this purpose, the system continuously ingests data from Twitter, processes it (i.e., using machine learning classification techniques) and leverages human-participation (through crowdsourcing) in real-time. AIDR has been successfully tested to classify informative vs. non-informative tweets posted during the 2013 Pakistan Earthquake. Overall, we achieved a classification quality (measured using AUC) of 80%. AIDR is available at http://aidr.qcri.org/."
Resilience aspects in the sensor web infrastructure for natural disaster monitoring and risk assessment based on earth observation data,"This paper focuses on enabling resilience of the Sensor Web system for disaster monitoring and risk assessment that is based on the use of Earth Observation (EO) data. Resilience is the ability of the system to maintain trustworthy service delivery in spite of changes. Resilience of the EO infrastructure becomes an extremely important issue, especially in the disaster management domain. We propose to enable resilience through: 1) the use of grid resources and services to meet high performance computing requirements; and 2) assessment of resource reputation to select reliable resources. Grid services enable redundancy through integration of heterogeneous resources administrated by geographically distributed organizations. The same services could be provided by different organizations within the infrastructure, and could be of different levels of quality. Therefore, we propose to incorporate a utility-based reputation model to assess reliability of the resources. The proposed approach is implemented within the Namibia Sensor Web Pilot Project that was created as a testbed for evaluating and prototyping key technologies for rapid acquisition and distribution of data products for decision support systems to monitor floods. © 2008-2012 IEEE."
Designing a decision support system for disaster management and recovery,"Returning to basic function and then to normalcy is important after a disaster. This level of resilience allows businesses to reopen, social and emergency services to act quickly and effectively in aiding citizens, and returns a feeling of safety and comfort to those affected. Unfortunately, those tasked with responding and managing the disaster are often overwhelmed and their decision-making taxed, causing the response itself to be inefficient. One way to aid disaster response teams is the introduction of a decision support system (DSS) to support decision making capabilities in time-critical situations. The purpose of this research was to create a framework for disaster recovery and a prototype DSS to aid both command center workers and those in the field. Our goal was to help make response easier and more efficient, as well as evaluate our prototype design for usability. Copyright 2014 Human Factors and Ergonomics Society."
"Developing GIS decision support to stakeholders on agricultural land use planning in HA Tinh Province, Vietnam","Land use planning in Vietnam has been conducted but still insufficient for many years. In rural areas, it has been predominantly relying on assessing the suitability of soil for agricultural production. Besides, the planning has extensively incorporated statistics. The current rapid economic growth of Vietnam during its economic transition has increased the pressure on land and water resources which leads to a necessity to adjust the approach to land use planning in order to support the economic growth of the country and provide a framework to manage the development in a sustainable manner. There is a need to have a closer alignment between socio-economic development plans, the overall environmental strategy and the land use plans. Therefore, the role of land use planning must be broaden through taking into account environmental, socio-economic parameters as well as involving different stakeholders who are affected by changes in land use. It is necessary to have a tool to support policy makers and planners in developing, appraising, and selecting planning scenarios which collaborate different social, economic, and environmental development dimensions in order to gain sustainable development goals. Information that have been collected including land use and management by applying Geographical Information Systems (GIS) to stakeholders activities in relationship with land use planning. Informatics and mathematical modeling techniques have been used in data processing, optimal solution determining and information providing for making decision support. The Decision Support System (DSS) providing tools for planners, policy makers and other stakeholders to improve policies on land use planning and implementation of other rural development and land resource management programs with adaptation to climate change."
Enhancing community resilience: Optimal capacity building for expediting post disaster recovery,"The impact of a natural disaster in a region is escalated by lack of capacities including infrastructure serviceability levels and inadequate vital resources required for recovery. Often, existing capacities are unable to support post disaster recovery in different phases, i.e., emergency, short term recovery or restoration and long term recovery. For example, serviceability of the transportation network in Haiti after the earthquake significantly reduced and impeded both the first emergency response teams and the supply of international aid. The hospitals were not able to efficiently treat survivors due to lack of utility services such as water, electricity and also vital resources such as medical supplies, hospital beds, and medical equipment. This increased the severity of impact and delayed the recovery period of the community. The overall restoration and reconstruction of the community slowed down which delayed the return of the community to pre disaster levels within the desired time. Therefore, there is a need to assess the gap in existing capacities of communities required during the disaster response period for mitigating the specific demands arising in different phases. Additionally, decision makers should be able to develop short term and long term strategies for building capacities and enhancing resilience. This research presents a framework of a decision support system (DSS) that will enable decision makers to i) identify the gap in existing capacities of the community, ii) optimize various options available for filling the gap, and iii) develop short term and long term strategies for enhancing resilience. The framework is based on the interrelationship between community recovery and capacities of six types of infrastructure, i.e., civil, civic, social, financial, environmental and educational. Optimal solutions could be identified by considering the tradeoffs between capacity building and enhancing resilience, costs and time involved, and ability of the options to minimize the severity of impact."
A hierarchical decision support system to evaluate the effects of climate change in water supply in a Mediterranean river basin,"This paper presents a study of the applicability and suitability of ELECTRE-III-H for evaluating sectorial water allocation policies for a water stressed Mediterranean area of Northeastern Spain (Tarragona). Proposed method is based on the outranking model of decision support systems which constructs a partial preorder based on pairwise preference relations among all the possible actions. This work has addressed the multi-criteria water management problem considering several water allocation strategies to mitigate water scarcity induced by climate change. We compare several adaptation measures including alternative water sources, inter basin water transfer and sectorial demand management coming from industry, agriculture and domestic sectors."
Improving resource allocation for disaster operations management in a multi-hazard context,"The initial impact of a disaster can lead to a variety of associated hazards. By taking a multi-hazard viewpoint with respect to disaster response and recovery, there is an opportunity to allocate limited resources more effectively, particularly in the context of long-term planning for community sustainability. This working paper introduces an approach for extending quantitative resource allocation models to consider multiple interrelated hazards. The discussion is motivated by a literature review of existing models and then focuses on changes necessary to take the multiplicity of hazards into consideration in the context of decision support systems for disaster operations management."
Global climate change adaptation priorities for biodiversity and food security,"International policy is placing increasing emphasis on adaptation to climate change, including the allocation of new funds to assist adaptation efforts. Climate change adaptation funding may be most effective where it meets integrated goals, but global geographic priorities based on multiple development and ecological criteria are not well characterized. Here we show that human and natural adaptation needs related to maintaining agricultural productivity and ecosystem integrity intersect in ten major areas globally, providing a coherent set of international priorities for adaptation funding. An additional seven regional areas are identified as worthy of additional study. The priority areas are locations where changes in crop suitability affecting impoverished farmers intersect with changes in ranges of restricted-range species. Agreement among multiple climate models and emissions scenarios suggests that these priorities are robust. Adaptation funding directed to these areas could simultaneously address multiple international policy goals, including poverty reduction, protecting agricultural production and safeguarding ecosystem services."
Analysing urban resilience through alternative stormwater management options: Application of the conceptual Spatial Decision Support System model at the neighbourhood scale,"Recent changes in cities and their environments, caused by rapid urbanisation and climate change, have increased both flood probability and the severity of flooding. Consequently, there is a need for all cities to adapt to climate and socio-economic changes by developing new strategies for flood risk management. Following a risk paradigm shift from traditional to more integrated approaches, and considering the uncertainties of future urban development, one of the main emerging tasks for city managers becomes the development of resilient cities. However, the meaning of the resilience concept and its operability is still not clear. The goal of this research is to study how urban engineering and design disciplines can improve resilience to floods in urban neighbourhoods. This paper presents the conceptual Spatial Decision Support System (DS3) model which we consider a relevant tool to analyse and then implement resilience into neighbourhood design. Using this model, we analyse and discuss alternative stormwater management options at the neighbourhood scale in two specific areas: Rotterdam and New Orleans. The results obtained demonstrate that the DS3 model confirmed in its framework analysis that stormwater management systems can positively contribute to the improved flood resilience of a neighbourhood. © IWA Publishing 2013."
Involve to improve: A participatory approach for a Decision Support System for coastal climate change impacts assessment. The North Adriatic case,"Decision Support Systems (DSS) are considered innovative tools to cope with climate change related issues and support decision-makers in a sustainable management of natural resources and in the implementation of Integrated Coastal Zone Management (ICZM) and adaptation plans. Involving DSS end users since the beginning of the development of a DSS is recognised as fundamental in order to design a tool that can meet stakeholders needs. However, from the analysis of the risk based DSSs at the regional and/or local scale, emerges a lack of application of participatory approaches, despite their acknowledged relevance to the current scientific literature and regulations. Accordingly, in order to respond to the needs of the DSS end users (i.e. public institutions dealing with coastal management and administration), this paper describes the development of a participative approach for a DSS named DESYCO, aimed at the assessment of climate change related impacts and risks on natural and human systems. The participative approach was carried out by means of the integration of participative moments in the DESYCO framework, the identification of potential end users through a preliminary stakeholder analysis and finally the design, administration and analysis of a questionnaire addressed to the end users identified in the case study area of the North Adriatic Italian coast.37 potential DSS end users for the case study were identified and addressed by a survey investigating their knowledge about climate change impacts on coastal zone, ICZM strategy and implementation, DSS functionalities. The questionnaire allowed to gain information that both confirmed the validity of the methodology choices of DESYCO and supplied some useful contribution to the selection of further stakeholders. From the results it emerges a lack of knowledge about ICZM and climate change issues. Moreover public institutions ask for short time frame hazard scenarios while the DSS, depending on the available information supplied by models, focuses especially on long term scenarios. © 2013 Elsevier Ltd."
Dynamic Bayesian Networks as a Decision Support tool for assessing Climate Change impacts on highly stressed groundwater systems,"Bayesian Networks (BNs) are powerful tools for assessing and predicting consequences of water management scenarios and uncertain drivers like climate change, integrating available scientific knowledge with the interests of the multiple stakeholders. However, among their major limitations, the non-transient treatment of the cause-effect relationship stands out. A Decision Support System (DSS) based on Dynamic Bayesian Networks (DBNs) is proposed here aimed to palliate that limitation through time slicing technique. The DSS comprises several classes (Object-Oriented BN networks), especially designed for future 5. years length time steps (time slices), covering a total control period of 30. years (2070-2100). The DSS has been developed for assessing impacts generated by different Climate Change (CC) scenarios (generated from several Regional Climatic Models (RCMs) under two emission scenarios, A1B and A2) in an aquifer system (Serral-Salinas) affected by intensive groundwater use over the last 30. years. A calibrated continuous water balance model was used to generate hydrological CC scenarios, and then a groundwater flow model (MODFLOW) was employed in order to analyze the aquifer behavior under CC conditions. Results obtained from both models were used as input for the DSS, considering rainfall, aquifer recharge, variation of piezometric levels and temporal evolution of aquifer storage as the main hydrological components of the aquifer system. Results show the evolution of the aquifer storage for each future time step under different climate change conditions and under controlled water management interventions. This type of applications would allow establishing potential adaptation strategies for aquifer systems as the CC comes into effect. © 2012 Elsevier B.V."
Rapidmap - Rapid mapping and information dissemination for disasters using remote sensing and geoinformation,"This paper will present the project RAPIDMAP. The project is part of CONCERT-Japan, an ERA-NET initiative funded through the FP7 INCO project frame for enhancing research cooperation between European countries and Japan on two topics, one of which is Resilience Against Disasters. The project started in June 2013 and has a duration of 2 years. In the paper, we will outline the aims of the project, methodologies and techniques to be developed and some test data. Remote Sensing (RS) and Geographic Information System (GIS) are powerful technologies for collecting useful information on the damages of disasters in short time. However, since many different types of RS data are available (satellite, aerial, UAV, terrestrial), data co-registration, information integration and feature extraction need reliable and advanced methodologies. In the RAPIDMAP project, we will develop practical ways to integrate RS data processing tools in near-real-time and allow users to use this data soon after the disasters by means of WebGIS tools. This will help not only decision makers but also end-users in the disaster area. The key components of this project are: (1) Near-real-time monitoring: the procedure of near-real-time monitoring with satellites as well as Unmanned Airborne Vehicles (UAV) will be set up and demonstrated. (2) Data co-registration: in disasters, various images as well as maps come from different sources. The co-registration of multiple images is a key technology for information integration. In this project, a system to co-register multiple images in near-real-time will be developed. (3) Data fusion and change detection: one of the advantages of RS is to collect information with multiple sensors. Various methods for fusing optical with active microwave (SAR) sensor data for information extraction and change detection will be developed. (4) Decision Support System (DSS) based on WebGIS technologies: the collected and integrated information has to be easily accessible and visible by decision makers and end-users in near-real-time and worldwide. By using WebGIS technologies, wireless networks and portable terminals, a DSS will allow easy access, retrieval and visualization of all information (fused data, images, maps, etc.) in very short time after data collection and processing. The project will be practically tested and demonstrated at the Tohoku area in Japan and another test site, which were recently affected by large disasters."
An approach to support decision-making in disaster management based on volunteer geographic information (VGI) and spatial decision support systems (SDSS),"The damage caused by recent events in Japan in 2011 and USA in 2012 highlighted the need to adopt measures to increase the resilience of communities against extreme events and disasters. In addition to the conventional and official information that is necessary for adaptation to disasters, recently, common citizens residents in the affected areas also began contributing with voluntary qualified and updated information. In this context, this work-in-progress presents an approach that uses voluntary information - Also known by VGI (Volunteered Geographic Information) - As a data source for Spatial Decision Support Systems (SDSS) in order to assist the decision-making in disaster management. Our approach consists of a framework that integrates voluntary and conventional data, a SDSS and processes and methods for decision-making. As a result, it is expected that this approach will assist official organizations in disaster management by providing mechanisms and information."
Resilience against disasters using Remote Sensing and geoinformation technologies for rapid mapping and information dissemination(RAPIDMAP),"Remote Sensing (RS) and Geographic Information System (GIS) are powerful technologies for collecting useful information on the damages of disasters in short period of time. However, since many different types of RS data are available, imagery co-registration, information integration and feature extraction need reliable and advanced methodologies. In our project, namely RAPIDMAP, the partners are developing practical ways to integrate RS data tools in near-real-time and allow users to use those data soon after the disasters by means of WebGIS tools. This will help not only decision makers but also end-users in the disaster area. The key components of this project are: (1) Near real time monitoring with satellites as well as Unmanned Airborne Vehicles (UAV). (2) Data co-registration of various images as well as maps coming from different sources. (3) Data fusion and change detection: using optical sensor data and active microwave sensor data. (4) Decision Support System (DSS) development based on WebGIS technologies. The project will be practically tested and demonstrated at the Tohoku area in Japan and another test site, which were recently affected by large disasters."
Global technology trends: Perspectives from IBM Research Australia on resilient systems,"In an ever more interconnected world, system failures tend to not stay localised but spread through the interconnects. Making systems and processes more resilient becomes an increasingly important problem. During emergencies, this is even more critical as additional failures of information systems further hamper an already stressed situation. Information is crucial for the management of emergencies and the development of resilient next generation decision support platform becomes paramount. We approach the problem from a systems and a development perspective, the exploration of how such a concept translates into socio-technical decision support systems that are more resilient constitutes an important theoretical aspect that needs to be addressed. The research has the following goals: 1) to identify principles for resilient information systems; 2) to define a methodology that provides guidance for architectural work and assessment of architectural design from a resilience standpoint; 3) to evaluate the application of these principles in the case of emergency management. Copyright © 2013 Inderscience Enterprises Ltd."
Assessment of climate change impact on viticulture: economic evaluations and adaptation strategies analysis for the Tuscan wine sector,"Climate change is expected to have a significant impact on various economic sectors (IPCC, 2007) but an especially large one on agriculture because animal and crop growth are heavily influenced by weather conditions during their life cycles. In this paper, a multidisciplinary approach is developed that jointly uses economic and bio-climate models to evaluate the impact of climate change on viticulture in Tuscany (central Italy). Then a model is used to evaluate the likelihood of adoption of various adaptation strategies."
Improving resilience of critical infrastructure systems postdisaster: Recovery and Mitigation,"The nation's capacity for maintenance and improvement of infrastructure systems and its ability to maintain and improve infrastructure systems and ensure the continued service of critical infrastructure systems are receiving special attention because recent disasters have had a significant impact on critical infrastructure. These critical infrastructure systems are the foundation of the nation's economic and social systems. Much research and many policy studies have been conducted to develop methods to improve protection of critical infrastructure with a focus on decreased vulnerability. This paper describes the development of a framework for a decision support system. The objective of the decision support system is to reduce the vulnerability of places and infrastructure systems through the use of mitigation strategies that increase system resilience and resistance to the stresses imposed by disasters. The decision support system will also provide an understanding of the many variables involved in developing strategies to improve the resilience of critical infrastructure systems. This decision support system, referred to as the Critical Infrastructure Resilience Decision Support System (CIR-DSS), uses systems dynamics and recognizes the impacts of disasters, including damage and disruption to critical infrastructure. Results include those of risk and cost-benefit analyses of alternative strategies that also recognize U.S. government policies for recovery and mitigation. A case study focused on transportation infrastructure was used to test and validate the CIR-DSS framework."
Resilience-driven disaster management of civil infrastructure,"After the occurrence of a natural (e.g. earthquake, hurricane, flood, fire) or technological (e.g. explosion, terrorist attack) extreme event, the distributed infrastructure systems and their individual structural components are likely to be significantly damaged. For the emergency response and the quick socio-economic recovery of the region, transportation networks, lifelines, and infrastructure in general play a role of utmost importance. For this reason, the so called ""disaster management"" has always to be focused on restoring as quickly as possible the proper functionality of the infrastructure under limited financial resources and other logistic constraints. The main focus of the present paper is to address this problem and provide a general framework to assist the decision making process in these critical situations. In fact, the main issue in these scenarios is to have a practical and robust way to collect and analyze data with a fast and reliable tool that can lead to quick but informed decisions. Several decision support systems for emergency and/or disaster management have been proposed in the last decades. The proposed approach is based on the holistic concept of resilience, which is gaining momentum as metric for the evaluation of the efficiency of the restoration activities. Resilience is used in this paper as one of the optimization criteria for the rehabilitation planning. An illustrative example is presented to clarify the applicability of the proposed approach to transportation networks."
Developing an inventory-based prioritization methodology for assessing inoperability and economic loss in interdependent sectors,"Natural and man-caused disasters disrupt the production of commodities and services that are essential to the functions of infrastructure and economic sectors. The intrinsic interdependencies among these sectors trigger the propagation of disaster consequences that often result in a wider range of inoperability and amplified losses. This paper evaluates the impact of using inventory-enhanced policies on the recovery behavior among disrupted interdependent sectors. A dynamic inoperability input-output model (DIIM) is extended to identify the critical sectors based on two underlying minimization objectives, inoperability and economic loss. A dynamic cross prioritization plot (DCPP) is developed to integrate these objectives into a prioritization tool that allows variation in the importance associated with each objective. Implementing the methodology for the state of Virginia, a baseline inventory case revealed a high concentration of: (i) manufacturing sectors under the inoperability objective, and (ii) service sectors under the economic loss objective. Simulation of enhanced inventory policies to the manufacturing sectors reduced the recovery period by nearly a week and the total economic loss by $47.58M. The variation of importance attributed to the two objectives is demonstrated for the inventory-enhanced case. While the study focuses on enhancing inventory levels in Virginia's manufacturing sectors, complementary analysis is recommended to manage the resilience of the service sectors. The flexibility and scalability of the proposed prioritization methodology and the resulting decision support system can also be extended to accommodate analysis in other regions as well as other disaster scenarios. © 2011 IEEE."
A decision support system for urban climate change adaptation,"This paper gives an overview of a decision support system for scientists and city planners which shall be suitable to assess climate change effects on urban environments, and which shall enable city planners to investigate different measures to cope with potential effects of climate change. The system named SUDPLAN (Sustainable Urban Development Planner) is currently under development and the first version of the SUDPLAN software will be available when the HICSS conference is held. SUDPLAN is a project funded under the European Framework Program FP7. © 2011 IEEE."
Experience from the use of the interactive model-And gis-based information and decision support system LandCaRe-DSS for the development of economic effective application strategies of agriculture to climate change,"The expected change of climate will influence agriculture in a multifactorial manner. Up to now there are few suitable tools and methods for agricultural farms and other decision makers to give helpful answers on questions like: How will climate change influence regional agriculture and ecosystems and what will be possible adaptation strategies for agriculture. The newly developed information and decision support system, called LandCaRe-DSS, closes this gap. It is designed as a user friendly, interactive, model-based, and spatial-oriented information and decision support system, can be used on different spatial scales, and supports long-term and ensemble simulations on a high spatial resolution. The LandCaRe-DSS system assists strategic planning in agriculture and sustainable development of rural areas (regions) and provides answers concerning the effects and costs of possible adaptation measures. Being still a prototype, LandCaRe-DSS is parameterized and validated for two German regions at present. The impact models used in LandCaRe-DSS, the experience of collaboration with stakeholders, and the possibilities and limitations of the LandCare-DSS are described just like practical experience gathered during the system development from the modelling and implementation point of view. First results of scenario simulations based on different climate regionalization methods are presented and discussed."
Development of decision support system for optimal agricultural production under global environment changes,"In this study, a concept for a decision support system for optimal agricultural production under global environment changes is proposed. To sustain the productivity under climate change, is not sufficient in Japan The Japanese market and consumers are quality-sensitive and, considering benefits of farmers, they need to produce quality products. In this study, a new concept of a decision support system to realize such production is suggested by combining a crop mode that considers crop quality and water/soil models that supply dynamic soil and water conditions to the crop model. © 2011 SICE."
Decision-support system for urban air pollution under future climate conditions,"Climate change is expected to influence urban living conditions and challenge the ability of cities to adapt to and mitigate climate change. Urban climates will be faced with elevated temperatures and future climate conditions are expected to cause higher ozone concentrations, increased biogenic emissions from vegetation, changes in the chemistry of the atmosphere and changes in deposition of particulate air pollution. This paper describes a conceptual outline of a decision-support system for assessment of the impacts of climate change on urban climate and air quality, and for assessment of integrated climate change and air pollution adaptation and mitigation strategies. © 2011 IFIP International Federation for Information Processing."
Agent-based modelling of socio-ecosystems: a methodology for the analysis of adaptation to climate change,"The integrated—environmental, economic and social—analysis of climate change calls for a paradigm shift as it is fundamentally a problem of complex, bottom-up and multi-agent human behaviour. There is a growing awareness that global environmental change dynamics and the related socio-economic implications involve a degree of complexity that requires an innovative modelling of combined social and ecological systems. Climate change policy can no longer be addressed separately from a broader context of adaptation and sustainability strategies. Past research on artificial intelligence and social simulation has developed a promising methodology. Literature on agent-based modelling (ABM) shows it’s potential to couple social and environmental models and incorporate the influence of micro-level decision making in the system dynamics and to study the emergence of collective responses to policies. However, there are few studies that concretely apply this methodology to the study of climate change related issues. The analysis in this paper supports the idea that today ABM is a consolidated interdisciplinary approach for the bottom-up exploration of climate policies, especially because it can take into account adaptive behaviour and heterogeneity of the system’s components."
Adaptation to Climate Change in Regional Australia: A Decision-Making Framework for Modelling Policy for Rural Production,"A decision-making framework was developed and applied in regional Australia to identify adaptation issues arising in agricultural systems and rural production as a consequence of climate change. Australian agriculture is very susceptible to the adverse impacts of climate change, with major shifts in temperature and rainfall projected. An advantage of the framework is that it provides a suite of tools to aid in the formulation of strategies for sustainable regional development and adaptation. The decision-making framework uses a participatory approach that integrates land suitability analysis with uncertainty analysis and spatial optimisation to determine optimal agricultural land use (at a regional scale) for current and possible future climatic conditions. It thus provides a robust analytic approach to (i) recognise regions under threat of productivity declines, (ii) identify alternative cropping systems better adapted to likely future climatic conditions and (iii) investigate policy actions to improve the sub-optimal situations created by climate change. The decision-making framework and its methods were applied in a case study of the South West Region of Victoria."
Fuzzy logic based IEDSSs for environmental risk assessment and management,"Environmental problems and the related adaptation strategies have grown in importance and complexity during the last years. The large amount of data and information that needs to be handled and integrated requires specific methodologies and tools. Several research and application activities are undergoing worldwide for the development of Decision Support Systems (DSSs) that allow management of multiple and different data in order to aid decision-making. In this paper the following DSSs using fuzzy models based Artificial Intelligence to address environmental problems will be presented. SYRIADE is a Spatial DSS for Regional Risk Assessment of degraded land supporting the inventory and assessment of contaminated sites and mining waste sites at regional scale. DESYRE addresses the main phases of contaminated sites' remediation process, e.g. analysis of social and economic benefits and constraints, site characterization, risk assessment, selection of best available technologies, analysis of residual risk and comparison of different remediation scenarios. MODELKEY is a GIS-based DSS that supports the EU Water Framework Directive (WFD) implementation by allowing the environmental quality evaluation of fluvial ecosystems and the prioritization of hot spots along the river basin. Finally, the CMCC DSS supports the identification and prioritization of climate change impacts and risks on coastal zones, in order to guide the definition of appropriate adaptations strategies."
Risk assessment and decision support tools for the integrated evaluation of climate change impacts on coastal zones,"Nowadays there is new and stronger evidence that sea level rise, increased storminess and coastal erosion as a consequence of global warming are likely to have profound impacts on coastal communities and ecosystems. Regional Risk Assessment (RRA) is an interdisciplinary approach to evaluate and rank potential impacts, targets and areas at risk from climate change hazards. Within the Euro-Mediterranean Centre for Climate Change (CMCC) a RRA methodology was developed to assess impacts of climate change at the regional scale and to assist coastal communities in planning adaptation measures. The proposed methodology integrates the output of downscaled climate, circulation, morphodynamic and biogeochemical models to represent the exposure to climate change hazards (e.g., flooding, erosion, water quality changes) and includes the analysis of site-specific environmental and socio-economic vulnerability of coastal systems to the impact of hazards (e.g., land use, geomorphology, vegetation cover, population density). It is implemented as part of a GIS-based DEcision support SYstem for COastal climate change impact assessment (DESYCO), that will provide information about downscaled climate change scenarios and regional/local vulnerabilities and risks, and will guide decision-makers in planning appropriate adaptation strategies. The main components of the DSS and of the RRA methodology and the preliminary results of their application to the coastal area of the Northern Adriatic Sea (Italy) are here presented and discussed."
Developing optimal hazard investment strategies,"There has been a significant increase in natural disasters that have negatively affected the U.S. economy in recent decades. The Government Accountability Office reported that the U.S. is not well prepared to manage large-scale natural disasters either through emergency response or financial relief. It is essential to develop integrated post-disaster investment strategies that avoid many of the pitfalls that have been observed following recent catastrophic events. This paper proposes a conceptual framework to build theoretical foundation and demonstrate technologies for creating a decision support system for optimizing stakeholders' resource allocation in natural hazards. The proposed framework will: (1) minimize the total costs associated with implementing such investment strategies and (2) maximize the uniformity of welfare distribution among all associated parties. This would provide broad members of the emergency management community as well as policy makers with easy-to-use preparedness and decision support tool, which would help in creating better societal financial resilience towards natural hazards. Copyright 2010 ASCE."
Needs for climate information in support of decision-making in the water sector,"As the fundamental drivers of the hydrological cycle are affected by increasing climate variability and climate change, the need for climate information for effective decision making in the water sector is crucial. Water resources management is essentially bounded by how the extremes - floods and droughts - are defined and characterized, along with methods and standards for reducing the risks to society. The ways in which water managers can adapt to contemporary climate variability, and which ultimately will serve as the foundation to adapting to climate change are described. Water managers use various surveillance, monitoring and assessment systems. Numerous variations of Decision Support System (DSS) tools have been developed by the water sector to assist in policy formulation, design, planning and operation of water infrastructure and some examples are given. The socio-economic factors that affect decision making, the mechanisms for interacting with stakeholders and water governance are described. Adaptation to current climate variability and potential climate change is a prerequisite for sustainable development and poverty reduction and needs to be integrated into the broader water resources development and management processes. Potential adaptation strategies in the water sector are described with examples. The needs for tailored climate products and services for the water sector are described. The major gaps in observations of climate change related to freshwater and hydrological cycles and the requirements for research and technology as well as for infrastructure, education, training and capacity-building are highlighted. © 2010 Published by Elsevier."
Reviewing agent-based modelling of socio-ecosystems: a methodology for the analysis of climate change adaptation and sustainability,"The integrated - environmental, economic and social - analysis of climate change calls for a paradigm shift as it is fundamentally a problem of complex, bottom-up and multi-agent human behaviour. There is a growing awareness that global environmental change dynamics and the related socio-economic implications involve a degree of complexity that requires an innovative modelling of combined social and ecological systems. Climate change policy can no longer be addressed separately from a broader context of adaptation and sustainability strategies. A vast body of literature on agent-based modelling (ABM) shows its potential to couple social and environmental models, to incorporate the influence of micro-level decision making in the system dynamics and to study the emergence of collective responses to policies. However, there are few publications which concretely apply this methodology to the study of climate change related issues. The analysis of the state of the art reported in this paper supports the idea that today ABM is an appropriate methodology for the bottom-up exploration of climate policies, especially because it can take into account adaptive behaviour and heterogeneity of the system's components."
